time,scale1,scale2,scale3,scale4,total
1.495553731918335,-0.019,-0.042,-0.163,0.022,-0.202
3.0255703926086426,-0.019,-0.042,-0.163,0.022,-0.202
4.5370659828186035,-0.019,-0.042,-0.163,0.022,-0.202
6.079360485076904,-0.019,-0.042,-0.163,0.022,-0.202
7.590417385101318,-0.019,-0.042,-0.163,0.022,-0.202
9.112725973129272,-0.019,-0.042,-0.163,0.022,-0.202
10.636804103851318,-0.019,-0.042,-0.163,0.022,-0.202
12.157553434371948,-0.019,-0.042,-0.163,0.022,-0.202
13.673729419708252,-0.019,-0.042,-0.163,0.022,-0.202
