time,scale1,scale2,scale3,scale4,total
1.4802706241607666,-0.019,-0.042,-0.163,0.022,-0.202
3.0103213787078857,-0.018000000000000002,-0.042,-0.163,0.022,-0.201
4.531216144561768,-0.019,-0.042,-0.163,0.022,-0.202
6.063260316848755,-0.019,-0.042,-0.163,0.022,-0.202
